137,1.3
137,0.73
138,0.27
139,0.24
139,0.17
140,0.21
140,0.18
141,0.24
141,0.18
142,0.15
143,0.32
143,0.22
144,0.28
148,0.26
149,0.23
149,0.2
144,0.23
143,0.23
142,0.21
142,0.22
141,0.34
140,1.1
140,1.78
140,0.98
140,0.42
140,0.36
140,0.29
139,0.22
140,0.27
140,0.19
140,0.19
140,0.18
141,0.16
141,0.14
141,0.19
141,0.15
141,0.13
142,0.11
146,0.14
148,0.17
148,0.13
145,0.13
143,0.21
141,0.23
140,0.19
139,0.24
139,0.24
139,0.13
138,0.16
139,0.14
139,0.11
138,0.11
137,0.12
135,0.11
134,0.13
135,0.17
135,0.14
135,0.11
135,0.17
136,0.19
135,0.12
133,0.14
131,0.22
131,0.22
131,0.31
132,0.25
134,0.16
136,0.33
137,0.3
138,0.21
138,0.14
138,0.19
136,0.15
131,0.24
127,0.17
129,0.25
131,0.15
135,0.26
138,0.1
139,0.08
139,0.11
136,0.16
132,0.16
127,0.13
125,0.18
126,0.19
128,0.24
131,0.24
134,0.21
138,0.2
141,0.28
143,0.23
143,0.16
141,0.41
139,0.31
137,0.17
135,0.27
136,0.35
137,0.34
139,0.24
141,0.13
142,0.24
144,0.42
145,0.63
146,0.38
147,0.18
145,0.09
138,0.04
132,0.03
130,0.02
132,0.19
135,0.19
139,0.47
140,0.46
141,0.31
141,0.08
142,0.09
143,0.66
145,1.14
145,0.93
146,1.19
146,1.22
146,1.04
146,0.38
146,0.18
155,0.25
159,0.26
162,0.33
164,0.21
165,0.28
164,0.18
160,0.14
155,0.17
150,0.13
148,0.23
148,0.22
149,0.2
151,0.14
152,0.25
153,0.36
154,0.52
155,0.36
153,1.31
153,0.98
151,0.79
153,1.07
153,0.18
155,0.3
156,0.32
159,0.21
159,0.24
161,0.24
161,0.22
162,0.16
161,0.25
160,0.28
160,0.07
158,0.24
156,0.07
154,0.05
153,0.32
153,0.29
153,0.48
153,0.87
154,1.1
154,0.44
153,0.42
154,0.32
154,0.31
155,0.28
156,0.31
158,0.28
159,0.22
159,0.21
159,0.2
158,0.23
158,0.23
159,0.19
159,0.17
159,0.35
159,0.32
156,0.32
155,0.61
155,0.4
154,0.53
155,0.29
155,0.26
157,0.25
158,0.34
160,0.2
160,0.23
159,0.24
158,0.25
156,0.24
155,0.12
155,0.2
156,0.18
157,0.11
155,0.09
154,0.16
152,0.19
150,0.08
151,0.23
153,0.2
154,0.12
153,0.22
149,0.2
146,0.07
144,0.1
