123,0.14
123,0.19
123,0.11
124,0.12
124,0.08
124,0.08
124,0.07
125,0.05
126,0.05
127,0.05
128,0.04
129,0.04
130,0.09
130,0.04
130,0.03
129,0.09
127,0.13
122,0.11
116,0.19
112,0.21
113,0.24
117,0.28
122,0.77
126,0.75
130,0.91
131,0.87
133,0.44
133,0.3
134,0.22
134,0.31
134,0.26
135,0.25
135,0.24
135,0.21
134,0.26
133,0.19
132,0.44
133,0.24
134,0.16
136,0.13
138,0.07
139,0.07
140,0.2
140,0.24
139,0.27
139,0.25
138,0.22
137,0.18
138,0.09
137,0.06
137,0.02
137,0.02
137,0.05
139,0.05
139,0.04
138,0.05
136,0.1
134,0.05
133,0.04
131,0.03
130,0.02
129,0.04
130,0.07
132,0.07
134,0.12
136,0.14
137,0.05
138,0.1
138,0.16
138,0.12
137,0.14
136,0.1
135,0.06
134,0.07
133,0.28
133,0.36
133,0.31
134,0.25
134,0.21
132,0.3
128,0.26
124,0.23
125,0.25
127,0.22
128,0.23
130,0.29
133,0.3
135,0.28
136,0.49
136,0.29
135,0.35
134,0.6
135,0.58
136,0.49
136,0.56
136,0.83
136,0.57
136,0.27
136,0.19
137,0.23
138,0.24
140,0.2
141,0.21
142,0.23
142,0.06
142,0.05
143,0.28
144,0.51
145,0.23
146,0.3
147,0.18
148,0.11
148,0.06
147,0.06
146,0.09
145,0.33
145,0.52
145,0.77
145,0.98
146,0.84
147,0.63
149,0.34
150,0.27
151,0.36
153,0.65
154,0.88
156,0.87
157,0.42
156,0.34
157,0.33
157,0.31
157,0.3
156,0.29
156,0.28
157,0.27
157,0.34
157,0.44
157,0.42
156,0.41
157,0.56
158,0.32
156,0.17
153,0.09
147,0.28
142,0.44
143,0.88
148,1.03
152,0.9
155,0.98
158,0.8
159,0.47
161,0.83
162,0.77
163,1.1
164,0.9
164,0.4
165,0.28
165,0.17
165,0.57
164,1
164,0.92
165,0.73
165,0.3
164,0.3
163,0.32
163,0.28
162,0.23
161,0.23
160,0.28
158,0.26
158,0.23
157,0.21
157,0.17
156,0.17
155,0.34
155,0.23
157,0.2
158,0.26
157,0.34
157,0.28
155,0.29
153,0.38
152,0.33
153,0.34
152,0.28
152,0.35
151,0.29
151,0.52
154,0.65
156,0.42
153,0.22
148,0.46
142,0.37
141,0.91
144,0.91
147,0.52
151,1.01
154,0.33
157,0.3
158,0.24
158,0.23
160,0.29
160,0.41
161,0.27
160,0.2
154,0.44
149,0.34
144,0.28
145,0.23
148,0.19
