109,0.12
106,0.14
103,0.11
105,0.07
106,0.04
107,0.04
106,0.06
106,0.13
107,0.13
108,0.12
109,0.12
111,0.13
110,0.09
110,0.1
111,0.19
111,0.07
111,0.16
112,0.12
114,0.09
115,0.14
114,0.12
114,0.05
114,0.05
115,0.03
115,0.04
115,0.02
115,0.03
115,0.04
114,0.02
110,0.03
105,0.02
104,0.02
106,0.01
108,0.02
109,0.02
109,0.02
110,0.01
111,0.02
110,0.02
105,0.04
103,0.02
103,0.09
104,0.13
107,0.13
108,0.08
111,0.06
112,0.04
112,0.04
109,0.1
106,0.08
105,0.06
107,0.02
107,0.02
107,0.02
107,0.02
107,0.02
109,0.02
110,0.05
108,0.12
105,0.1
106,0.17
108,0.17
110,0.15
113,0.17
115,0.23
109,0.23
105,0.21
100,0.22
96,0.16
98,0.1
103,0.13
107,0.1
108,0.19
109,0.15
108,0.15
106,0.12
106,0.19
107,0.07
108,0.25
108,0.23
108,0.41
109,0.55
107,0.73
107,0.71
108,0.84
109,0.84
108,0.42
109,0.27
109,0.31
110,0.24
110,0.23
111,0.22
113,0.2
115,0.16
116,0.13
117,0.09
118,0.08
119,0.08
120,0.04
121,0.03
121,0.01
120,0.02
117,0.04
111,0.13
108,0.12
109,0.1
111,0.09
112,0.07
113,0.07
114,0.11
115,0.11
117,0.15
119,0.14
119,0.15
118,0.19
116,0.22
115,0.11
115,0.06
115,0.07
114,0.06
113,0.06
112,0.09
108,0.04
106,0.03
105,0.02
106,0.02
108,0.02
110,0.02
111,0.4
112,0.68
112,1.12
114,0.31
115,0.22
115,0.16
115,0.2
114,0.2
115,0.23
116,0.16
117,0.18
118,0.07
118,0.03
117,0.02
116,0.03
113,0.09
112,0.09
110,0.09
110,0.04
110,0.02
111,0.02
112,0.02
113,0.05
114,0.08
114,0.04
114,0.03
112,0.03
107,0.02
106,0.02
104,0.02
102,0.02
102,0.02
103,0.06
104,0.1
106,0.08
108,0.07
109,0.1
110,0.12
111,0.15
113,0.11
113,0.09
113,0.07
108,0.04
105,0.02
104,0.01
104,0.01
104,0.01
105,0.02
106,0.02
108,0.01
109,0.02
109,0.02
109,0.02
108,0.03
107,0.02
108,0.02
110,0.04
111,0.16
111,0.12
113,0.14
113,0.11
113,0.15
109,0.22
107,0.2
107,0.1
109,0.12
111,0.1
113,0.13
115,0.08
118,0.14
121,0.17
123,0.08
124,0.08
121,0.14
115,0.14
110,0.07
104,0.03
102,0.06
105,0.06
108,0.03
111,0.09
112,0.22
112,0.14
111,0.13
110,0.13
111,0.1
112,0.07
113,0.06
113,0.1
114,0.07
114,0.03
114,0.02
111,0.04
106,0.02
101,0.01
96,0.02
95,0.01
97,0.06
101,0.33
105,0.78
110,1.07
112,0.99
113,1.07
114,0.86
114,0.91
115,0.58
114,0.24
114,0.21
115,0.13
118,0.11
121,0.06
124,0.04
125,0.02
124,0.02
122,0.01
117,0.03
116,0.3
117,0.4
120,0.86
122,1.68
124,0.48
126,0.17
130,0.25
132,0.2
133,0.2
134,0.17
135,0.22
134,0.14
134,0.12
134,0.12
134,0.09
135,0.1
135,0.08
135,0.05
133,0.1
132,0.64
130,0.52
127,0.25
125,0.15
124,0.08
122,0.06
122,0.03
123,0.51
124,0.98
126,1.43
128,1.05
131,0.24
133,0.22
134,0.2
135,0.19
135,0.2
135,0.23
134,0.21
133,0.21
132,0.12
131,0.14
131,0.07
131,0.17
131,0.69
129,0.47
127,0.25
124,0.15
121,0.06
119,0.05
117,0.07
117,0.5
120,0.61
122,1.53
125,1.56
126,0.6
128,0.28
132,0.3
136,0.18
137,0.22
139,0.18
139,0.11
139,0.13
139,0.12
139,0.18
140,0.11
140,0.12
139,0.05
137,0.03
136,0.01
134,0.05
133,0.31
132,0.35
132,0.52
132,0.51
132,0.2
133,0.2
138,0.21
141,0.21
143,0.15
143,0.2
143,0.24
141,0.23
140,0.22
139,0.25
138,0.14
137,0.16
136,0.11
137,0.09
137,0.13
138,0.09
137,0.07
134,0.04
130,0.04
129,0.03
131,0.03
132,0.05
131,0.05
129,0.04
127,0.16
127,0.39
128,0.58
126,0.33
123,0.17
121,0.09
119,0.07
117,0.61
117,1.37
118,1.99
118,0.92
118,0.3
126,0.24
133,0.18
136,0.21
138,0.2
138,0.13
139,0.13
141,0.15
141,0.18
141,0.18
139,0.13
138,0.09
137,0.07
139,0.09
139,0.05
138,0.02
136,0.01
132,0.02
131,0.02
131,0.01
133,0.05
133,0.34
134,0.39
134,0.95
134,1.6
133,1.05
134,0.53
137,0.25
142,0.27
143,0.24
144,0.24
144,0.28
144,0.28
144,0.28
144,0.24
144,0.27
144,0.23
144,0.66
143,0.43
