132,0.23
134,0.27
137,0.67
139,0.99
140,0.89
140,0.69
140,0.46
139,0.32
139,0.2
139,0.29
140,0.24
141,0.23
142,0.24
142,0.24
142,0.21
139,0.56
137,0.26
135,0.31
136,0.22
137,0.18
139,0.06
139,0.04
139,0.16
139,0.16
139,0.45
139,0.71
138,0.38
136,0.3
134,0.59
134,0.4
134,0.29
134,0.22
134,0.19
134,0.24
136,0.68
137,0.37
137,0.21
133,0.34
131,0.63
130,0.38
129,0.36
129,0.09
130,0.05
137,0.03
140,0.02
141,0.02
139,0.02
135,0.02
130,0.02
128,0.02
127,0.02
128,0.02
129,0.03
129,0.06
128,0.04
126,0.03
125,0.02
127,0.08
126,0.13
127,0.17
130,0.21
133,0.17
136,0.18
137,0.23
137,0.17
137,0.12
137,0.16
137,0.32
136,0.25
137,0.28
138,0.37
137,0.26
137,0.19
139,0.19
140,0.1
141,0.06
140,0.02
135,0.02
130,0.02
130,0.06
130,0.17
131,0.09
134,0.11
136,0.24
137,0.29
138,0.25
139,0.28
140,0.23
140,0.32
140,0.29
142,0.6
143,0.31
144,0.37
144,0.37
145,0.31
145,0.23
146,0.16
146,0.28
147,0.21
149,0.57
150,0.39
152,0.27
154,0.5
155,0.47
156,0.27
151,0.15
144,0.07
138,0.04
131,0.03
128,0.06
128,0.05
134,0.03
139,0.02
137,0.02
132,0.12
128,0.46
132,0.41
139,0.82
144,0.62
148,1.05
151,0.51
153,0.39
154,0.29
156,0.34
156,1
158,0.92
159,0.95
160,0.73
160,0.63
159,0.5
157,0.47
155,0.48
153,0.4
152,0.25
151,0.18
150,0.07
150,0.07
148,0.03
148,0.02
149,0.03
151,0.05
152,0.05
154,0.06
154,0.09
151,0.06
147,0.02
142,0.1
139,0.06
137,0.07
138,0.1
141,0.5
142,0.3
137,0.16
132,0.12
127,0.32
123,0.34
125,0.15
130,0.12
135,0.06
138,0.11
139,0.07
140,0.06
140,0.06
140,0.12
141,0.35
143,0.47
144,0.3
146,0.23
