111,0.18
107,0.19
105,0.16
106,0.2
107,0.21
107,0.18
107,0.14
106,0.18
105,0.14
106,0.15
106,0.1
107,0.13
107,0.15
109,0.15
110,0.21
109,0.12
109,0.2
111,0.37
113,0.39
112,0.3
113,0.35
113,0.31
112,0.32
111,0.36
111,0.39
112,0.24
115,0.11
117,0.08
118,0.08
120,0.14
118,0.1
116,0.08
113,0.1
110,0.11
110,0.09
111,0.09
113,0.14
116,0.31
117,0.62
117,0.38
115,0.24
112,0.16
107,0.13
102,0.6
101,0.52
103,0.29
106,0.17
109,0.16
110,0.11
111,0.11
111,0.15
110,0.07
108,0.05
107,0.04
107,0.08
108,0.1
109,0.11
109,0.17
110,0.24
110,0.11
110,0.14
111,0.11
111,0.13
111,0.11
109,0.07
107,0.05
107,0.06
108,0.15
110,0.09
111,0.17
112,0.24
113,0.19
114,0.25
111,0.19
105,0.18
99,0.11
98,0.17
100,0.14
103,0.14
106,0.07
107,0.04
106,0.04
106,0.03
106,0.03
107,0.04
109,0.03
110,0.08
111,0.18
110,0.12
106,0.14
104,0.15
103,0.17
103,0.19
103,0.17
101,0.18
101,0.16
102,0.16
103,0.15
104,0.13
106,0.1
108,0.07
110,0.04
110,0.03
109,0.04
105,0.08
102,0.19
103,0.22
106,0.18
108,0.18
109,0.16
109,0.15
109,0.1
109,0.14
111,0.18
115,0.13
117,0.16
119,0.12
119,0.23
119,0.17
115,0.18
109,0.2
104,0.23
101,0.24
100,0.19
100,0.17
103,0.12
107,0.26
109,0.16
110,0.24
112,0.22
114,0.24
115,0.22
117,0.17
117,0.2
117,0.55
116,1.22
115,1.28
113,0.5
114,0.26
114,0.19
114,0.1
115,0.1
116,0.08
118,0.09
118,0.15
119,0.11
120,0.14
120,0.17
118,0.13
116,0.11
111,0.18
111,0.16
113,0.6
114,0.39
115,0.23
114,0.16
112,0.4
110,0.46
109,0.29
110,0.18
110,0.11
111,0.07
112,0.08
114,0.15
116,0.12
117,0.15
119,0.11
118,0.14
113,0.16
107,0.12
104,0.11
101,0.11
103,0.14
106,0.12
108,0.12
109,0.07
109,0.07
108,0.1
108,0.22
110,0.16
112,0.13
112,0.13
113,0.16
114,0.23
115,0.18
115,0.15
111,0.19
106,0.12
106,0.04
107,0.03
108,0.02
110,0.05
110,0.03
110,0.02
111,0.02
110,0.03
110,0.15
110,0.17
110,0.14
110,0.14
111,0.14
112,0.16
113,0.17
113,0.17
114,0.15
114,0.15
