129,0.17
129,0.23
129,0.25
128,0.22
129,0.13
129,0.12
130,0.1
130,0.14
129,0.12
126,0.14
122,0.05
119,0.06
116,0.07
116,0.07
118,0.04
119,0.02
120,0.02
120,0.03
121,0.12
122,0.17
126,0.1
129,0.1
131,0.17
134,0.15
135,0.2
132,0.15
128,0.15
124,0.17
119,0.37
118,0.3
120,0.34
124,0.67
125,0.35
121,0.47
121,0.28
123,0.17
125,0.2
128,0.45
133,1.4
137,0.61
137,0.1
133,0.19
132,0.46
133,0.81
135,0.67
136,0.56
139,0.57
140,0.59
141,0.28
140,0.22
139,0.19
140,0.18
141,0.15
141,0.18
140,0.14
138,0.33
136,0.26
134,0.29
131,0.22
131,0.18
131,0.23
132,0.14
132,0.2
131,0.17
128,0.12
125,0.14
122,0.1
120,0.07
120,0.18
122,0.25
124,0.31
125,0.26
125,0.23
120,0.23
116,0.19
116,0.22
117,0.22
120,0.18
124,0.18
128,0.24
132,0.44
134,0.35
134,0.37
132,0.81
133,0.43
130,0.2
129,0.22
130,0.22
132,0.25
134,0.24
136,0.19
135,0.12
134,0.12
135,0.21
136,0.16
138,0.12
139,0.16
140,0.2
140,0.15
139,0.18
138,0.2
136,1.01
136,1.5
137,0.92
139,0.26
139,0.22
138,0.21
138,0.23
138,0.17
140,0.21
140,0.22
140,0.17
141,0.2
142,0.17
143,0.23
144,0.16
145,0.19
145,0.22
145,0.21
145,0.36
144,0.53
144,0.47
145,0.57
147,1.41
151,1.03
152,0.3
154,0.29
154,0.28
154,0.24
153,0.17
152,0.2
151,0.24
151,0.19
151,0.15
152,0.18
153,0.19
152,0.2
151,0.23
147,0.2
144,0.3
143,0.43
146,0.47
148,0.3
149,0.49
150,0.46
152,0.79
154,1.14
157,0.82
159,0.25
161,0.09
162,0.21
163,0.23
165,0.24
165,0.19
165,0.18
164,0.17
163,0.2
162,0.2
162,0.18
162,0.27
162,0.57
162,0.41
163,0.21
163,0.13
163,0.51
163,1.28
164,0.46
163,0.22
163,0.16
163,0.21
164,0.83
165,0.82
166,0.58
168,0.82
168,0.78
168,0.26
169,0.29
169,0.68
168,1.67
172,0.7
171,0.3
172,0.11
173,0.23
173,0.24
173,0.22
173,0.16
172,0.19
172,0.16
171,0.18
169,0.24
169,0.14
169,0.15
168,0.24
167,0.51
167,0.62
166,0.27
163,0.25
160,0.25
159,0.35
160,0.34
160,0.33
160,0.31
159,0.24
157,0.75
157,0.8
155,0.54
154,0.36
155,0.18
158,0.17
160,0.35
162,1.23
165,1.17
168,0.57
169,0.68
171,0.92
172,0.44
173,0.36
173,0.24
172,0.16
171,0.19
171,0.2
169,0.17
169,0.14
170,0.19
170,0.14
169,0.15
169,0.15
169,0.14
169,0.15
168,0.13
167,0.16
165,0.16
161,0.15
160,0.15
160,0.21
160,0.79
163,0.69
165,0.54
165,1.05
166,0.4
165,0.26
164,0.27
163,0.22
162,0.22
162,0.26
162,0.3
163,0.2
161,0.2
160,0.2
158,0.22
158,0.33
159,0.27
160,0.27
159,0.24
157,0.18
153,0.23
150,0.17
147,0.21
146,0.13
147,0.25
149,0.66
152,1.08
153,0.62
155,0.34
157,0.28
157,0.13
157,0.14
157,0.13
157,0.2
157,0.21
158,0.19
159,0.16
160,0.14
159,0.15
158,0.13
158,0.16
156,0.14
153,0.17
153,0.2
156,0.16
159,0.14
160,0.17
160,0.19
159,0.56
159,0.68
157,0.65
155,0.94
156,0.94
156,0.51
154,0.28
152,0.27
151,0.19
151,0.15
