128,0.24
127,0.18
127,0.24
126,0.22
127,0.23
129,0.24
129,0.16
130,0.1
130,0.1
130,0.2
131,0.1
133,0.12
134,0.12
135,0.11
132,0.06
126,0.03
121,0.09
117,0.05
120,0.06
125,0.03
130,0.03
132,0.02
131,0.03
128,0.02
122,0.02
116,0.03
114,0.05
115,0.05
118,0.17
121,0.16
124,0.22
126,0.21
128,0.16
127,0.17
124,0.24
123,0.22
124,0.16
126,0.21
127,0.18
127,0.1
128,0.2
128,0.2
127,0.2
124,0.21
121,0.16
115,0.17
111,0.22
115,0.16
120,0.19
125,0.21
128,0.21
129,0.18
128,0.19
128,0.21
129,0.18
131,0.14
134,0.13
135,0.14
133,0.26
131,0.97
125,0.6
121,0.29
117,0.4
114,0.55
115,0.34
121,0.26
126,0.29
130,0.97
135,1.45
139,0.69
141,0.21
141,0.13
142,0.06
142,0.07
143,0.15
143,0.09
143,0.06
143,0.1
142,0.06
140,0.04
138,0.06
137,0.07
136,0.07
134,0.08
134,0.04
134,0.08
134,0.2
133,0.18
130,0.22
126,0.2
123,0.15
123,0.3
123,0.13
126,0.21
129,0.23
133,0.22
135,0.21
136,0.23
135,0.18
135,0.24
134,0.18
131,0.16
129,0.2
129,0.2
129,0.17
129,0.16
128,0.24
128,0.22
128,0.12
129,0.14
131,0.14
133,0.14
135,0.24
138,0.47
141,0.43
140,0.25
140,0.38
142,0.4
145,0.16
147,0.17
147,0.18
146,0.22
144,0.18
142,0.17
140,0.14
142,0.12
142,0.21
142,0.15
144,0.11
146,0.16
146,0.09
147,0.12
145,0.13
144,0.33
143,0.62
143,0.41
143,0.46
145,1.45
148,1.16
152,0.53
155,0.53
156,0.68
158,0.32
159,0.2
159,0.17
160,0.15
159,0.26
159,0.21
158,0.13
156,0.15
155,0.19
154,0.14
153,0.13
152,0.14
150,0.15
147,0.15
146,0.21
146,0.41
147,0.52
145,0.36
145,0.3
147,0.21
148,0.19
147,0.2
147,0.24
146,0.19
147,0.19
148,0.22
149,0.5
151,0.48
150,0.26
148,0.16
145,0.52
145,0.95
145,0.85
146,1.35
146,1.62
147,0.55
152,0.35
163,0.33
169,0.24
172,0.29
175,0.32
176,0.31
177,0.3
176,0.24
176,0.44
174,0.35
173,0.31
171,0.31
172,0.26
171,0.16
172,0.16
172,0.19
173,0.92
174,1.23
174,0.66
176,0.55
174,0.84
174,0.68
174,0.35
178,0.98
176,0.82
176,0.4
176,0.57
177,0.89
177,0.31
178,0.24
179,0.44
180,1.14
181,1.22
182,0.79
183,0.87
184,0.83
185,0.45
185,0.34
184,0.31
183,0.68
186,0.77
186,0.37
187,0.86
186,0.79
186,0.6
186,0.27
185,0.42
185,0.79
185,0.37
187,0.29
187,0.61
186,1.04
186,0.44
186,0.23
186,0.26
186,0.18
185,0.07
183,0.2
182,0.2
182,0.18
183,0.35
182,0.28
182,0.22
181,0.27
180,0.35
178,0.34
176,0.35
176,0.19
174,0.1
174,0.07
174,0.25
176,1.08
176,1.09
177,0.28
177,0.26
175,0.24
175,0.27
175,0.23
173,0.16
173,0.16
172,0.57
172,0.32
173,0.41
171,0.31
171,0.2
169,0.18
169,0.14
170,0.13
171,0.11
173,0.13
173,0.2
173,0.95
172,0.71
165,0.29
158,0.29
149,0.23
148,0.23
150,0.2
150,0.23
153,0.17
152,0.23
151,0.19
151,0.2
152,0.15
152,0.21
154,0.19
157,0.26
158,0.19
155,0.14
152,0.23
146,0.18
143,0.19
140,0.43
141,0.49
144,0.9
149,0.39
151,0.81
154,0.93
155,0.86
155,0.44
156,0.56
157,0.43
159,0.39
160,0.23
160,0.15
159,0.13
158,0.07
159,0.11
160,0.14
159,0.19
159,0.2
159,0.27
158,0.2
158,0.15
158,0.17
158,0.16
157,0.33
158,0.45
158,0.36
155,0.34
149,0.27
146,0.16
146,0.43
149,1.01
154,0.82
154,0.4
154,0.31
153,0.24
151,0.14
148,0.09
147,0.2
147,0.13
147,0.08
148,0.14
147,0.12
146,0.18
147,0.2
148,0.12
147,0.17
146,0.13
146,0.11
147,0.15
150,0.27
151,0.89
154,0.7
157,0.74
158,0.31
157,0.24
155,0.14
155,0.11
156,0.04
157,0.1
158,0.09
159,0.08
158,0.21
157,0.24
155,0.26
153,0.14
152,0.17
152,0.15
153,0.37
155,0.8
157,0.55
157,0.88
158,0.83
157,0.97
155,0.94
153,0.79
151,0.78
152,1.06
153,0.36
155,0.36
156,0.22
156,0.21
156,0.24
156,0.96
159,0.44
160,0.25
161,0.67
162,0.76
163,0.5
165,0.38
166,0.27
167,0.34
167,0.18
168,0.16
168,0.17
167,0.19
166,0.12
164,0.1
162,0.13
161,0.12
161,0.24
161,0.25
162,0.24
161,0.26
159,0.25
158,0.19
155,0.17
152,0.34
152,0.26
153,0.8
157,0.76
157,0.37
155,0.29
153,0.18
152,0.16
153,0.19
153,0.15
153,0.15
153,0.22
154,0.19
154,0.21
152,0.17
149,0.16
148,0.14
149,0.18
152,0.18
153,0.18
155,0.15
156,0.13
157,0.12
156,0.16
154,0.3
152,0.7
152,0.23
152,0.25
151,0.08
152,0.1
153,0.18
155,0.18
156,0.25
157,0.18
156,0.18
153,0.14
149,0.21
149,0.24
149,0.15
149,0.17
149,0.21
148,0.15
148,0.25
151,0.47
153,0.64
157,0.75
158,0.44
158,0.6
159,0.75
160,0.83
162,0.79
161,1.09
160,0.71
160,0.31
165,0.38
170,0.84
174,1.12
176,0.94
178,1.01
179,1.14
181,0.59
183,0.26
184,0.35
185,0.33
185,0.28
186,0.16
185,0.13
184,0.13
184,0.14
184,0.16
183,0.1
184,0.13
184,0.13
183,0.12
183,0.13
183,0.12
181,0.2
180,0.2
180,0.1
179,0.16
178,0.18
178,0.54
178,0.97
178,0.94
178,0.82
178,0.95
177,1.66
177,0.85
180,0.86
181,1.35
184,1.84
185,0.78
186,0.53
188,0.84
188,0.78
190,0.4
191,0.26
193,0.23
194,0.22
194,0.2
194,0.16
194,0.18
193,0.18
192,0.17
191,0.17
191,0.16
190,0.13
190,0.12
189,0.21
190,0.49
190,0.48
189,0.25
188,0.36
185,0.52
184,0.24
182,0.18
182,0.2
182,0.53
183,1.04
184,1.45
184,1.28
186,0.62
186,0.83
186,0.31
188,0.29
190,0.16
192,0.15
191,0.18
190,0.19
188,0.18
187,0.22
185,0.18
184,0.15
184,0.15
184,0.41
183,0.55
183,0.3
182,0.42
181,0.37
181,0.21
181,0.2
181,0.45
181,1.09
181,1.15
183,1.88
185,1.05
185,1
185,0.59
186,0.44
187,0.22
187,0.29
188,0.15
189,0.21
189,0.23
188,0.26
188,0.12
187,0.12
186,0.1
186,0.17
187,0.14
187,0.1
186,0.13
185,0.11
186,0.13
186,0.17
186,0.32
185,0.5
185,0.2
185,0.4
184,0.76
184,0.76
184,0.61
183,0.37
182,0.37
182,0.66
183,0.64
184,0.78
183,1.5
184,0.85
185,0.4
188,1.01
189,0.85
189,0.99
191,0.44
192,0.31
193,0.3
193,0.25
192,0.19
192,0.12
192,0.11
192,0.14
192,0.15
191,0.16
190,0.14
188,0.15
188,0.15
188,0.18
187,0.14
187,0.34
185,0.61
184,0.38
183,0.24
182,0.51
181,0.42
179,0.29
178,0.57
180,0.84
181,0.65
180,0.76
181,0.39
180,0.32
179,0.18
178,0.75
178,1.02
179,1.05
179,1.3
180,0.37
183,0.23
184,0.18
184,0.14
184,0.11
184,0.15
184,0.22
184,0.22
183,0.21
183,0.25
182,0.2
180,0.21
177,0.15
177,0.14
177,0.13
177,0.18
178,0.55
177,0.73
178,0.51
177,0.44
176,0.27
178,0.19
175,0.17
174,0.18
174,0.11
170,0.24
168,0.17
168,0.19
168,0.16
169,0.19
169,0.15
168,0.16
165,0.12
163,0.11
160,0.15
160,0.33
161,0.64
163,0.47
164,1.05
165,0.9
166,0.54
167,0.75
167,0.85
169,0.92
171,0.26
171,0.23
170,0.39
172,0.55
174,0.48
175,0.46
176,1.81
176,1.42
179,0.5
183,0.54
185,0.5
186,0.6
187,0.93
188,0.89
189,0.69
190,0.38
190,0.27
190,0.3
190,0.22
190,0.17
191,0.16
191,0.22
191,0.18
189,0.17
188,0.17
186,0.15
185,0.17
185,0.15
184,0.16
183,0.21
185,0.18
184,0.2
183,0.37
183,0.61
183,0.48
181,0.62
180,0.93
179,0.71
178,0.4
177,0.28
176,0.27
175,0.24
176,0.14
176,0.13
178,0.17
179,0.18
178,0.24
